Customer_ID,Industry,Company_Size,Subscription_Plan,Subscription_Fee_USD,Marketing_Channel,Website_Visits,Trial_Used,Sales_Contacted,Conversion_Status,Lifetime_Value,Churn_Status,Satisfaction_Score,Avg_Session_Time_mins,Features_Used_Count,Files_Created,Days_Active_in_Trial,Support_Tickets_Raised,Email_Click_Through_Rate,Competitor_Subscription_Price,AI_Feature_Usage_Flag,Cloud_Storage_Usage_GB,Plan_Upgrade_Flag,Plan_Downgrade_Flag,Login_Frequency_per_Week,Discount_Offered_USD,Engagement_Score,Trial_Dropoff_Flag,Last_Login_Days_Ago,Region,Device_Type
CUST_0899,Education,Small,Pro,33.3,Paid Ads,4,0,1,0,3822.38,0,4,159,17,189,15,0,0.76,34.14,1,16.65,0,0,8,47.77,10,1,30,Asia,Desktop App
CUST_0900,Finance,Enterprise,Business,35.19,Social Media,25,1,0,0,2647.3,0,6,64,14,120,26,2,0.1,129.4,1,35.76,0,0,3,9.33,84,0,35,North America,Mobile
CUST_0901,IT,Small,Basic,108.03,Organic,47,0,1,0,8191.54,0,2,75,11,5,22,4,0.51,140.34,0,38.98,0,0,8,13.35,42,0,7,Australia,Desktop App
CUST_0902,IT,Small,Pro,51.56,Organic,46,1,0,1,8601.87,1,3,98,12,72,17,4,0.46,25.87,0,9.41,0,1,12,41.41,17,1,37,Asia,Web
CUST_0903,Marketing,Small,Pro,32.11,Email,50,1,0,1,5916.44,0,4,34,14,73,5,3,0.48,111.46,0,23.58,1,1,13,21.7,36,0,13,Australia,Web
CUST_0904,Finance,Enterprise,Enterprise,101.11,Email,21,0,0,0,7695.95,0,8,56,3,98,14,1,0.1,130.94,0,23.52,0,0,8,16.16,93,0,8,Australia,Web
CUST_0905,Design,Mid,Pro,111.92,Referral,8,0,0,0,13070.31,0,3,19,12,32,23,2,0.25,60.07,1,45.44,0,0,1,47.25,9,1,22,Europe,Desktop App
CUST_0906,Design,Small,Pro,112.07,Paid Ads,19,1,1,0,12766.47,0,2,106,19,77,21,2,0.68,19.14,0,17.6,0,0,6,29.78,19,1,44,Australia,Web
CUST_0907,Design,Small,Enterprise,76.25,Referral,24,1,1,0,12743.29,0,4,95,6,23,6,4,0.86,56.63,1,47.45,0,0,1,33.14,83,1,8,Europe,Mobile
CUST_0908,Design,Mid,Basic,114.96,Organic,18,1,0,0,5015.7,0,1,10,9,93,29,0,0.74,48.8,0,18.91,0,0,2,37.7,45,0,12,Asia,Web
CUST_0909,Healthcare,Enterprise,Enterprise,45.82,Email,39,0,0,0,5757.09,0,6,42,9,3,11,5,0.82,142.8,0,47.6,0,0,3,39.52,38,1,56,Asia,Web
CUST_0910,Design,Enterprise,Pro,102.84,Referral,36,0,1,0,11991.54,0,4,88,1,195,8,3,0.44,100.77,0,22.75,0,0,8,11.31,86,0,22,North America,Desktop App
CUST_0911,Marketing,Small,Pro,90.69,Paid Ads,3,0,1,0,3587.6,0,7,76,24,106,14,3,0.16,70.11,0,34.53,0,0,12,5.19,1,1,26,North America,Web
CUST_0912,Finance,Mid,Pro,68.99,Organic,43,1,1,0,2805.12,0,1,29,15,160,17,4,0.91,134.57,0,24.12,0,0,14,19.01,87,0,28,North America,Web
CUST_0913,Finance,Mid,Basic,52.9,Email,26,1,1,1,11209.63,1,6,49,24,49,25,4,0.56,123.32,1,7.43,1,0,1,23.07,78,1,55,North America,Desktop App
CUST_0914,IT,Mid,Business,110.69,Paid Ads,38,1,0,0,9630.88,0,10,49,16,137,12,0,0.85,41.79,1,21.86,0,0,5,18.72,98,0,16,Australia,Web
CUST_0915,Marketing,Enterprise,Enterprise,87.2,Social Media,10,1,0,0,863.15,0,9,37,13,177,14,5,0.28,148.67,1,32.57,0,0,3,19.8,54,1,18,North America,Mobile
CUST_0916,Education,Enterprise,Business,49.39,Referral,47,1,0,1,8214.97,0,6,119,24,65,12,4,0.32,81.04,1,29.45,0,1,13,18.47,83,0,50,Asia,Desktop App
CUST_0917,Education,Enterprise,Enterprise,94.86,Organic,44,1,1,1,14671.92,0,4,148,1,78,12,5,0.84,118.28,1,4.07,1,1,5,1.35,4,1,45,Asia,Web
CUST_0918,IT,Enterprise,Pro,96.07,Email,50,1,1,0,6731.77,0,7,89,5,119,10,5,0.52,75.77,0,16.8,0,0,6,21.42,70,1,59,Australia,Desktop App
CUST_0919,IT,Mid,Enterprise,109.11,Organic,36,1,0,1,4564.96,1,8,143,1,75,5,3,0.6,77.52,1,11.74,0,1,14,40.59,98,1,51,Australia,Desktop App
CUST_0920,IT,Mid,Pro,84.17,Paid Ads,47,0,1,0,14801.02,0,6,154,15,158,11,1,0.21,93,1,16.28,0,0,4,32.43,79,0,36,North America,Web
CUST_0921,Design,Mid,Enterprise,98.07,Paid Ads,24,1,0,0,8101.64,0,9,101,14,2,30,5,0.67,148.5,0,34.39,0,0,6,24.68,51,1,20,Asia,Desktop App
CUST_0922,Design,Small,Enterprise,31.13,Paid Ads,6,0,1,0,4874.49,0,9,179,18,110,8,1,0.94,132.86,1,38.67,0,0,6,41.04,79,0,20,Australia,Desktop App
CUST_0923,Design,Mid,Pro,59.51,Referral,42,1,1,0,8652.7,0,3,57,3,65,23,3,0.9,66.98,0,24.36,0,0,8,14.95,26,1,50,Asia,Mobile
CUST_0924,IT,Small,Pro,83.18,Referral,33,1,0,1,14870.36,0,8,150,2,70,23,5,0.59,136.78,0,33.99,1,1,13,3.09,8,0,32,North America,Desktop App
CUST_0925,Healthcare,Enterprise,Enterprise,45.15,Referral,22,0,0,0,5792.01,0,2,159,6,95,8,2,0.69,44.83,1,16.02,0,0,5,7.81,54,1,18,North America,Web
CUST_0926,Design,Mid,Pro,38.37,Paid Ads,11,1,1,0,4796.9,0,7,81,24,171,25,5,0.95,21.77,1,19.18,0,0,13,37.02,94,0,17,North America,Desktop App
CUST_0927,Finance,Mid,Pro,68.22,Referral,21,1,0,1,9567.45,0,8,64,13,145,26,3,0.56,33.66,1,31.41,0,1,6,2.45,11,1,18,North America,Desktop App
CUST_0928,IT,Small,Enterprise,12.14,Paid Ads,11,0,1,0,7459.02,0,9,162,2,147,4,4,0.14,77.58,0,47.76,0,0,10,43.17,6,1,47,Europe,Web
CUST_0929,Healthcare,Mid,Pro,103.8,Social Media,39,0,0,0,9603.64,0,1,9,12,45,16,5,0.64,112.04,0,22.52,0,0,5,13.31,100,0,51,North America,Desktop App
CUST_0930,Education,Enterprise,Pro,66.93,Paid Ads,22,0,1,0,14347.87,0,2,146,18,103,25,0,0.63,23.1,1,17.62,0,0,2,12.04,92,0,13,Australia,Desktop App
CUST_0931,Healthcare,Mid,Business,20.1,Social Media,22,1,0,0,5307.78,0,3,32,5,41,17,1,0.93,99.68,0,45.09,0,0,3,43.02,75,0,34,Asia,Web
CUST_0932,Healthcare,Mid,Enterprise,118.7,Referral,29,0,1,0,8750.27,0,4,164,15,138,12,5,0.76,26.24,1,1.42,0,0,9,30.55,85,0,33,Asia,Mobile
CUST_0933,Design,Enterprise,Pro,109.02,Email,38,0,0,0,1831.55,0,1,61,7,36,1,2,0.34,46.45,1,5.19,0,0,2,44.14,45,1,20,Asia,Web
CUST_0934,Finance,Small,Pro,26.55,Referral,34,0,1,0,12874.75,0,1,158,3,149,11,0,0.82,117.65,1,22.75,0,0,9,12.78,55,1,20,Asia,Web
CUST_0935,IT,Small,Basic,92.46,Social Media,16,0,0,0,4723.91,0,6,62,13,190,16,2,0.24,78.11,1,11.65,0,0,4,25.16,10,0,43,North America,Desktop App
CUST_0936,Marketing,Small,Pro,27.46,Referral,1,1,1,0,4403.93,0,2,84,20,78,18,1,0.26,26.62,1,14.27,0,0,9,38.01,12,1,11,North America,Mobile
CUST_0937,Design,Mid,Basic,115.22,Email,9,0,1,0,5628.69,0,8,22,15,44,11,1,0.75,145.48,0,0.83,0,0,11,10.24,5,0,55,Asia,Desktop App
CUST_0938,Healthcare,Small,Business,15.99,Paid Ads,30,1,0,0,2212.94,0,4,175,8,185,5,1,0.53,63.21,1,32.45,0,0,11,14.67,73,1,55,Europe,Mobile
CUST_0939,IT,Small,Basic,103.81,Referral,47,0,0,0,8533.57,0,4,145,16,66,23,0,0.84,122.68,0,27.15,0,0,14,1.09,70,1,40,Australia,Web
CUST_0940,Education,Enterprise,Basic,44.98,Organic,22,1,1,1,7911.19,1,8,130,15,91,27,1,0.19,69.09,1,30.44,0,0,4,40.22,95,0,15,Europe,Desktop App
CUST_0941,IT,Enterprise,Business,56.35,Email,11,0,1,0,7732.67,0,3,105,24,131,12,5,0.75,127.65,1,15.07,0,0,5,33.11,77,0,9,Asia,Web
CUST_0942,IT,Mid,Pro,73.62,Email,29,0,1,0,12606.71,0,2,169,16,12,15,4,0.14,102.06,0,21.95,0,0,7,13.52,75,0,34,Australia,Desktop App
CUST_0943,Healthcare,Mid,Pro,83.48,Email,28,1,0,0,9905.02,0,4,174,6,160,24,0,0.52,130.61,1,17.75,0,0,9,36.21,16,1,44,North America,Desktop App
CUST_0944,Education,Small,Business,16.28,Paid Ads,48,1,1,1,149.19,0,3,92,25,25,8,0,0.49,71.92,0,8.62,0,1,5,29.73,36,1,22,Australia,Web
CUST_0945,Education,Small,Pro,111.83,Paid Ads,45,1,0,0,14702.98,0,1,158,19,94,10,5,0.83,149.38,1,6.58,0,0,14,45.2,84,1,35,Australia,Web
CUST_0946,Healthcare,Small,Pro,79.97,Social Media,13,1,1,1,4455.16,1,4,138,18,145,2,5,0.7,68.15,1,42.09,1,0,7,27.16,54,0,6,Australia,Web
CUST_0947,Finance,Mid,Business,75.66,Paid Ads,44,1,0,0,3689.71,0,6,104,7,104,17,2,0.87,141.34,0,19.32,0,0,3,43.51,97,0,56,North America,Desktop App
CUST_0948,IT,Mid,Business,105.42,Paid Ads,44,0,1,0,4828.78,0,3,166,17,191,24,4,0.8,34.27,0,27.75,0,0,7,47.75,24,0,60,North America,Web
CUST_0949,Marketing,Mid,Pro,11.97,Referral,4,0,1,0,12430.41,0,2,10,9,78,9,1,0.82,123.46,1,1.9,0,0,7,25.17,17,0,15,Asia,Desktop App
CUST_0950,Design,Small,Basic,37.18,Referral,7,1,1,0,8746.49,0,10,106,13,65,18,1,0.3,127.09,1,44.72,0,0,7,26.99,25,1,34,Australia,Desktop App
CUST_0951,Marketing,Enterprise,Business,51.55,Referral,45,1,0,1,12300.71,1,7,39,16,78,28,5,0.1,71.44,1,21.7,1,1,1,28.8,44,1,48,Europe,Web
CUST_0952,IT,Enterprise,Basic,36.68,Paid Ads,1,0,1,0,5624.34,0,6,95,23,51,21,4,0.79,112.6,0,7.77,0,0,7,7.28,49,0,36,Asia,Desktop App
CUST_0953,Marketing,Small,Pro,61.56,Referral,15,0,0,0,14559.06,0,10,29,14,13,19,1,0.39,93.39,0,4,0,0,8,16.75,81,0,49,Europe,Web
CUST_0954,Finance,Mid,Basic,49.39,Organic,38,0,1,0,1672.13,0,4,45,12,192,26,4,0.04,96.85,1,16.66,0,0,4,15.85,17,1,59,Asia,Desktop App
CUST_0955,Education,Small,Basic,18.27,Social Media,20,0,0,0,1549.91,0,5,24,5,125,9,2,0.59,21.77,0,49.53,0,0,13,8.15,23,1,4,Australia,Desktop App
CUST_0956,IT,Small,Pro,39.85,Email,27,0,0,0,7226.85,0,2,35,4,112,4,5,0.57,96.34,1,25.25,0,0,10,32.6,86,0,39,Asia,Mobile
CUST_0957,Design,Mid,Business,35.05,Social Media,47,1,0,0,14955,0,4,81,9,107,28,5,0.58,36.6,0,30.64,0,0,6,42.16,7,1,43,Asia,Mobile
CUST_0958,Finance,Mid,Business,79.92,Paid Ads,10,0,0,0,2897,0,2,134,12,149,26,0,0.9,65.01,1,46.09,0,0,14,30.65,91,1,52,Australia,Desktop App
CUST_0959,Marketing,Enterprise,Enterprise,36.8,Organic,44,1,0,0,10088.39,0,4,76,22,182,11,4,0.26,87.22,0,7.05,0,0,13,20.1,98,1,6,Asia,Web
CUST_0960,Design,Mid,Enterprise,74.64,Email,34,0,1,0,10794.27,0,1,85,1,70,28,1,0.46,119.37,0,48.06,0,0,7,24.8,80,1,32,Europe,Desktop App
CUST_0961,Design,Small,Business,116.13,Email,25,1,0,0,12051.3,0,7,43,24,188,15,1,0.81,79.38,0,15.63,0,0,9,19.88,56,0,16,North America,Web
CUST_0962,Design,Small,Basic,12.28,Referral,9,0,0,0,13530.58,0,1,21,14,154,11,5,0.22,102.28,1,28.07,0,0,14,14.87,58,0,0,Australia,Mobile
CUST_0963,Healthcare,Enterprise,Pro,91.55,Email,48,1,1,1,5322.36,0,6,91,16,177,9,2,0.44,109.42,1,42.39,0,0,4,44.05,81,1,50,Australia,Desktop App
CUST_0964,Education,Mid,Business,36.4,Email,41,0,0,0,13751.43,0,3,158,12,129,2,3,0.93,55.65,0,20.87,0,0,14,7.25,23,0,30,Australia,Web
CUST_0965,Education,Mid,Pro,58.56,Organic,44,0,1,0,6507.24,0,5,144,17,38,14,4,0.16,23.49,1,21.56,0,0,3,2.51,73,0,27,Australia,Mobile
CUST_0966,Finance,Small,Business,25.48,Organic,1,0,0,0,11881.2,0,8,85,16,92,8,0,0.79,53.83,0,11.01,0,0,11,27.92,91,0,19,North America,Web
CUST_0967,Education,Enterprise,Pro,14.39,Organic,42,0,1,0,11418.76,0,9,75,6,198,17,0,0.93,72.18,0,20.97,0,0,6,0.83,14,0,47,Europe,Mobile
CUST_0968,Education,Mid,Pro,103.94,Organic,18,1,1,1,8338.74,1,7,104,4,4,22,0,0.5,85.51,0,41.31,0,0,7,14.76,74,0,54,Europe,Mobile
CUST_0969,IT,Enterprise,Pro,56.33,Paid Ads,8,0,1,0,6470.04,0,7,60,22,189,14,5,0.6,111.86,1,20.14,0,0,1,30.46,70,1,10,Europe,Desktop App
CUST_0970,Education,Mid,Enterprise,55.22,Social Media,44,1,0,1,1635.92,0,10,140,12,126,30,2,0.58,69.37,0,47.93,1,0,14,3.26,56,1,52,Australia,Web
CUST_0971,Education,Enterprise,Enterprise,36.24,Referral,27,1,0,1,4962.38,1,9,53,17,128,17,5,0.48,84.97,0,22.62,0,1,14,37.4,30,1,23,North America,Mobile
CUST_0972,Education,Enterprise,Basic,10.83,Email,25,1,0,1,3809.41,1,1,129,20,35,18,1,0.16,74.69,0,19.62,0,0,9,40.72,36,0,1,North America,Desktop App
CUST_0973,Healthcare,Small,Basic,44.99,Email,3,1,0,0,12020.92,0,10,11,2,24,27,2,0.56,143.4,0,42.6,0,0,6,13.91,63,1,35,Australia,Desktop App
CUST_0974,IT,Small,Basic,68.28,Organic,28,1,1,0,10879.54,0,9,173,9,122,11,2,0.05,15.39,0,13.1,0,0,1,16.47,96,0,19,Australia,Web
CUST_0975,Healthcare,Small,Enterprise,52.55,Referral,3,1,0,0,10372.75,0,9,8,1,158,22,4,0.35,57.53,1,10.32,0,0,10,47.02,12,1,49,Europe,Desktop App
CUST_0976,Finance,Enterprise,Pro,61.39,Referral,39,1,1,1,7082.83,0,5,7,18,89,25,5,0.8,12.62,0,25.26,0,0,3,40.73,9,0,30,North America,Desktop App
CUST_0977,Education,Enterprise,Enterprise,112.75,Paid Ads,41,0,1,0,4409.37,0,4,16,21,15,6,5,0.41,30.01,0,18.54,0,0,7,44.02,9,1,40,Australia,Web
CUST_0978,Marketing,Enterprise,Enterprise,44.83,Referral,36,0,0,0,7213.49,0,5,151,4,109,22,2,0.68,48.41,1,36.74,0,0,7,42.03,30,0,25,Australia,Mobile
CUST_0979,Marketing,Enterprise,Enterprise,53.73,Paid Ads,16,1,1,1,10166.61,0,10,53,4,13,22,0,0.98,47.74,1,17.44,0,1,2,11.94,65,0,18,Europe,Web
CUST_0980,IT,Mid,Business,72.16,Social Media,21,1,1,1,14072.97,0,6,64,14,148,21,4,0.19,30.7,1,8.34,0,0,13,27.95,85,0,53,Europe,Mobile
CUST_0981,Healthcare,Mid,Enterprise,98.36,Social Media,43,1,0,0,2738.83,0,10,89,22,26,27,2,0.75,103.39,1,1.16,0,0,10,31.14,2,0,42,Australia,Desktop App
CUST_0982,Education,Small,Business,29.81,Paid Ads,45,0,1,0,3889.08,0,6,138,1,27,21,0,0.68,147.97,1,30.39,0,0,8,40.5,17,0,39,North America,Mobile
CUST_0983,Marketing,Enterprise,Pro,76.62,Email,10,0,0,0,14670.74,0,9,12,24,181,19,2,0.05,36.33,0,26.92,0,0,3,11.9,28,1,31,Europe,Web
CUST_0984,Education,Mid,Business,104.08,Organic,47,1,0,1,9270.6,1,6,79,21,164,21,0,0.04,66.75,0,22.72,0,0,14,31.66,52,0,0,North America,Web
CUST_0985,Healthcare,Enterprise,Business,95.9,Paid Ads,34,1,1,0,11881.45,0,3,100,3,120,25,3,0.91,85.16,0,16.64,0,0,7,31.21,38,0,24,North America,Desktop App
CUST_0986,Finance,Mid,Basic,81.09,Organic,26,1,0,0,14284.9,0,4,126,4,65,21,5,0.98,81.01,0,33.26,0,0,2,40.77,73,1,59,Australia,Web
CUST_0987,Design,Enterprise,Pro,24.71,Referral,32,0,1,0,1906.09,0,2,127,25,32,12,3,0.61,10.18,1,29.68,0,0,12,23.14,80,0,47,Asia,Web
CUST_0988,Education,Small,Enterprise,79.46,Organic,17,0,0,0,13407.11,0,7,43,18,23,27,3,0.52,7.13,1,49.81,0,0,3,21.89,87,1,36,North America,Desktop App
CUST_0989,IT,Enterprise,Enterprise,57.34,Social Media,29,0,0,0,13478.05,0,6,62,18,167,20,3,0.44,87.75,0,39.94,0,0,11,23.18,29,0,25,Europe,Mobile
CUST_0990,Design,Mid,Basic,72.35,Social Media,47,0,0,0,12912.2,0,10,20,17,148,26,3,0.52,101.95,0,13.39,0,0,4,27.38,35,1,7,Asia,Mobile
CUST_0991,Marketing,Mid,Basic,90.24,Social Media,23,0,0,0,5527.99,0,9,30,10,23,23,5,0.51,114.28,0,39.65,0,0,13,16.41,13,1,35,Europe,Desktop App
CUST_0992,Design,Enterprise,Business,25.55,Social Media,47,0,0,0,13060.27,0,9,35,18,161,25,5,0.31,83.11,1,15.91,0,0,12,9.3,60,0,28,North America,Mobile
CUST_0993,Finance,Small,Pro,103.46,Social Media,6,1,1,1,12292.16,0,2,154,19,159,3,0,0.92,96.61,0,23.12,0,1,7,44.8,85,1,35,North America,Desktop App
CUST_0994,Marketing,Mid,Business,93.66,Referral,28,0,0,0,989.83,0,4,97,5,48,30,5,0.35,38.15,1,11.18,0,0,2,29.72,22,1,45,North America,Desktop App
CUST_0995,Finance,Mid,Business,23.42,Referral,16,0,1,0,2202.14,0,3,64,5,170,17,1,0.22,70.53,0,19.33,0,0,14,25.23,92,0,36,Europe,Desktop App
CUST_0996,IT,Enterprise,Business,70.04,Organic,4,0,1,0,8834.91,0,9,180,23,68,2,4,0.64,105.34,0,9.11,0,0,14,49.41,22,0,42,Asia,Web
CUST_0997,Finance,Small,Pro,41.13,Paid Ads,28,1,1,0,5301.79,0,2,116,21,178,9,3,0.27,69.3,1,3.22,0,0,14,33.08,15,1,8,Asia,Web
CUST_0998,Education,Enterprise,Basic,17.51,Referral,31,1,1,1,3617.76,1,1,19,9,61,28,0,0.58,54.41,1,28.06,0,1,10,15.1,57,1,21,Europe,Web
CUST_0999,IT,Mid,Basic,22.5,Social Media,11,0,1,0,4147.66,0,5,139,25,41,27,3,0.42,69.04,1,44.41,0,0,9,25.96,90,1,58,Australia,Mobile
CUST_1000,Education,Mid,Enterprise,106.05,Organic,37,0,1,0,1770.12,0,8,148,7,167,23,1,0.72,29.13,1,21.25,0,0,13,36.57,5,1,45,North America,Web
CUST_1001,Education,Enterprise,Basic,86.72,Social Media,10,1,1,0,5808.01,0,7,92,9,116,23,4,0.52,90.33,0,26.96,0,0,3,30.41,18,0,42,Australia,Mobile
CUST_1002,Finance,Enterprise,Pro,42.35,Organic,26,1,1,0,11290.37,0,7,180,22,68,3,2,0.47,41.25,1,18.56,0,0,5,14.84,11,1,36,Europe,Web
CUST_1003,IT,Small,Basic,72.52,Social Media,4,1,1,1,13350.14,1,3,172,6,169,26,3,0.22,10.12,1,37.38,0,0,9,4.4,22,0,46,Asia,Web
CUST_1004,IT,Enterprise,Pro,21.03,Social Media,10,1,0,0,8711.81,0,4,178,24,195,25,1,0.46,124.33,1,40.78,0,0,11,15.74,79,0,52,Europe,Web
CUST_1005,Healthcare,Small,Enterprise,119.55,Organic,1,1,0,0,8287.39,0,6,123,3,86,3,0,0.17,139.81,1,7.56,0,0,14,3.32,47,1,25,Europe,Desktop App
CUST_1006,Healthcare,Enterprise,Basic,57.67,Organic,44,1,0,0,11150.48,0,10,174,12,179,15,5,0.78,78.63,0,41.41,0,0,11,48.37,30,0,5,Europe,Web
CUST_1007,Finance,Small,Pro,93.86,Organic,2,0,0,0,6646.32,0,2,168,16,117,20,3,0.91,114.71,1,9.06,0,0,5,6.65,64,0,21,Asia,Web
CUST_1008,Finance,Mid,Pro,21.36,Paid Ads,37,1,1,1,5930.22,1,5,46,12,156,26,0,0.96,21.75,0,21.58,0,1,12,21.33,33,0,1,North America,Web
CUST_1009,Design,Mid,Pro,46.33,Paid Ads,16,0,1,0,11047.92,0,3,62,4,20,14,0,0.26,139.65,1,16.65,0,0,6,0.55,54,0,7,Australia,Desktop App
CUST_1010,Healthcare,Mid,Basic,15.04,Organic,45,1,0,1,14067.02,0,6,71,14,2,15,4,0.69,7.23,0,34.5,1,1,9,35.65,34,0,23,North America,Mobile
CUST_1011,IT,Mid,Enterprise,36.5,Paid Ads,28,1,0,1,2568.86,1,8,8,8,136,16,1,0.76,30.66,1,35.88,0,0,3,24.97,2,0,44,Australia,Mobile
CUST_1012,Marketing,Small,Pro,103.46,Paid Ads,5,0,0,0,3577.58,0,2,73,7,144,16,1,0.54,74.14,0,13.11,0,0,3,7.63,67,0,5,Asia,Web
CUST_1013,Marketing,Mid,Business,74.38,Email,9,0,1,0,5575.56,0,7,179,25,99,28,5,0.11,18.28,0,12.09,0,0,3,6.06,65,1,23,Asia,Desktop App
CUST_1014,IT,Small,Basic,76.56,Social Media,4,1,0,1,7865.04,0,3,76,2,120,6,1,0.89,93.82,0,45.45,0,0,12,11.99,90,0,52,North America,Desktop App
CUST_1015,Finance,Small,Enterprise,47.76,Organic,2,0,1,0,6345.23,0,8,94,11,64,8,5,0.99,37.77,1,37.95,0,0,14,9.44,18,0,15,Europe,Web
CUST_1016,Healthcare,Small,Enterprise,19.89,Referral,37,0,0,0,8980.25,0,8,89,20,147,4,2,0.99,66.7,1,48.77,0,0,8,43.75,20,1,44,Australia,Mobile
CUST_1017,Education,Small,Business,61.95,Paid Ads,11,1,1,1,11173.43,0,8,145,21,79,21,4,0.66,92.87,1,48.76,0,1,10,27.25,15,0,34,North America,Mobile
CUST_1018,IT,Enterprise,Basic,63.34,Paid Ads,18,0,0,0,5155.47,0,4,172,13,11,22,2,0.01,80.58,0,20.7,0,0,14,42.64,91,1,53,Europe,Web
CUST_1019,Education,Small,Basic,21.35,Organic,49,0,0,0,3710.27,0,9,131,9,21,26,3,0.39,92.19,1,48.77,0,0,1,7.41,56,0,59,Asia,Desktop App
CUST_1020,Education,Small,Basic,35.78,Paid Ads,4,1,0,0,7236.32,0,10,144,6,102,14,4,0.51,81.4,0,8.41,0,0,14,28.58,53,1,39,Australia,Desktop App
CUST_1021,Design,Enterprise,Enterprise,28.35,Social Media,41,0,1,0,8177.88,0,7,156,15,133,24,5,0.42,148.12,1,32.93,0,0,13,15.25,98,0,47,Europe,Web
CUST_1022,Design,Enterprise,Enterprise,74.78,Social Media,14,0,0,0,4643.13,0,7,84,10,190,12,3,0.85,41.61,1,30.52,0,0,2,43.6,15,0,22,North America,Desktop App
CUST_1023,Healthcare,Small,Basic,91.59,Referral,35,1,1,0,9166.2,0,2,44,20,173,15,4,0.19,11.94,0,16.15,0,0,12,35,22,0,28,North America,Desktop App
CUST_1024,Design,Enterprise,Business,39.31,Organic,26,1,1,1,7517.01,0,10,69,22,37,18,0,0.86,50.25,0,39.9,0,1,9,31.9,18,1,47,North America,Mobile
CUST_1025,Education,Mid,Business,102.55,Email,34,1,1,1,5505.94,0,3,178,4,134,22,0,0.53,57.1,1,16.94,0,1,5,15.49,9,0,7,Asia,Desktop App
CUST_1026,Healthcare,Mid,Enterprise,80.13,Social Media,19,0,0,0,301.27,0,1,48,13,85,24,3,0.85,20.31,0,38.37,0,0,13,27.22,18,0,13,Europe,Web
CUST_1027,Design,Mid,Pro,14.69,Paid Ads,40,1,1,1,14646.87,1,1,108,20,57,16,1,0.57,75.33,0,11.54,0,1,5,40.42,26,0,9,Europe,Desktop App
CUST_1028,IT,Small,Basic,75.62,Email,3,1,0,1,6096.48,1,1,23,5,20,12,5,0.02,71.36,1,46.26,0,0,10,29.4,51,1,24,Australia,Desktop App
CUST_1029,Finance,Enterprise,Basic,31.74,Organic,6,0,0,0,7805.46,0,9,114,21,155,14,5,0.33,32.04,0,6.27,0,0,4,4.69,33,0,37,Asia,Desktop App
CUST_1030,IT,Small,Enterprise,68.23,Referral,20,1,0,0,9027.56,0,2,5,16,194,16,0,0.85,51.3,0,22.28,0,0,7,11.57,46,1,27,Australia,Desktop App
CUST_1031,IT,Mid,Pro,69.91,Social Media,10,1,0,1,14115.8,0,6,37,10,195,7,3,0.94,78.78,0,17.63,0,0,3,16.54,55,0,39,Europe,Mobile
CUST_1032,Healthcare,Small,Pro,83.95,Social Media,41,1,1,1,4598.88,0,3,152,5,173,8,3,0.56,14.76,1,47.88,1,1,1,40.35,23,0,57,North America,Desktop App
CUST_1033,Marketing,Small,Pro,108.65,Organic,4,1,0,0,13013.03,0,1,171,18,190,5,4,0.64,88.52,1,38.25,0,0,12,30.49,50,1,10,Europe,Desktop App
CUST_1034,Education,Mid,Pro,107.31,Paid Ads,7,1,1,0,10756.68,0,10,23,4,200,6,1,0.02,141.28,0,40.18,0,0,14,8.08,2,0,57,Asia,Mobile
CUST_1035,IT,Mid,Business,24.46,Email,36,1,1,1,1535.98,1,10,105,20,44,1,3,0.21,130.27,0,25.15,0,1,6,6.51,62,0,37,Europe,Web
CUST_1036,Healthcare,Enterprise,Business,40.13,Organic,28,1,1,0,9292.54,0,6,133,10,13,5,0,0.46,77.51,0,29.7,0,0,14,24.87,90,1,39,North America,Web
CUST_1037,Education,Mid,Business,82.2,Email,1,1,0,0,8288.52,0,6,178,14,82,24,4,0.86,34.33,0,0.81,0,0,1,38.1,57,1,14,Europe,Desktop App
CUST_1038,IT,Enterprise,Pro,22.98,Social Media,37,1,1,1,321.94,0,10,63,18,170,14,4,0.8,90.36,1,44.09,0,1,11,39.85,76,1,7,Asia,Web
CUST_1039,Finance,Mid,Enterprise,76.68,Social Media,33,0,1,0,14414.4,0,7,178,17,181,19,4,0.45,54.05,0,14.77,0,0,14,42.87,60,0,27,Asia,Desktop App
CUST_1040,Design,Mid,Enterprise,19.89,Referral,17,1,0,1,13989.61,0,3,86,6,2,1,2,0.7,55.74,1,21.89,1,1,4,15.74,96,0,9,Europe,Mobile
CUST_1041,Healthcare,Enterprise,Enterprise,95.58,Referral,18,1,0,1,1616.99,0,4,5,1,183,4,1,0.32,104.47,0,35.6,0,1,3,6.51,75,1,42,Asia,Desktop App
CUST_1042,IT,Mid,Basic,99.62,Referral,3,1,1,0,10408.25,0,2,43,13,3,9,0,0.76,138.32,0,45.29,0,0,2,3.15,53,0,20,North America,Mobile
CUST_1043,Education,Mid,Pro,77.22,Social Media,33,1,1,1,2681.32,1,3,66,2,76,10,3,0.07,32.95,0,38.92,0,0,4,32.37,62,1,6,Australia,Desktop App
CUST_1044,IT,Enterprise,Basic,20.21,Organic,14,1,0,1,14293.2,0,9,104,24,30,7,4,0.59,127.13,0,23.39,0,0,6,32.09,2,1,15,Europe,Desktop App
